ID,GoogleMapsID,Name,Types,Address,Phone Number,International Phone Number,Opening hours,Website,Operational,Rating,Total Reviewers,Reviews,Wheelchair Accessible,Latitude,Longitude
90,ChIJH3QX5VJwVhMRQz6OKlr6MZY,Winery „Pivka“,"['food', 'point_of_interest', 'establishment']",107,043 371 416,+389 43 371 416,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",http://www.winerypivka.com.mk/,OPERATIONAL,5.0,2,"[{'review_author': 'Zorica Beguš', 'rating': '5', 'text': 'All recommendations for the wonderful Andov family, great professionals and wines of perfect quality. For years, on our way back from vacations, we make sure to stop by and delight ourselves and our friends with the most beautiful wines of this beautiful region.', 'relative_time_description': '2 years ago'}, {'review_author': 'Blagoj Divitarov', 'rating': '5', 'text': 'Relaxed', 'relative_time_description': '5 years ago'}]",,41.49194869999999,22.093001
91,ChIJ0Vt5uS4tVBMRVs6bD5jFFPI,OldSchoolWinery,"['food', 'point_of_interest', 'establishment']",Lake Mladost Veles MK,075 355 900,+389 75 355 900,[],https://m.facebook.com/OldSchoolWinery2020/,OPERATIONAL,4.7,6,"[{'review_author': 'ZG 7505', 'rating': '5', 'text': 'A small Vinery, near Ezero Mladost. Very good wines!👍👍👍', 'relative_time_description': '2 years ago'}, {'review_author': 'Goran Bogevski', 'rating': '3', 'text': 'Average place', 'relative_time_description': '3 years ago'}, {'review_author': 'Jockata ROMA', 'rating': '5', 'text': '', 'relative_time_description': '3 years ago'}, {'review_author': 'Petar Kalezic', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}, {'review_author': 'Kurt Crockford', 'rating': '5', 'text': '', 'relative_time_description': '2 years ago'}]",,41.7736154,21.767121
92,ChIJibR19sRxVhMRurAbtiRiA20,Notkov Winery,"['food', 'point_of_interest', 'establishment']","Leninova 35, Negotino",071 229 766,+389 71 229 766,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,OPERATIONAL,0.0,0,[],,41.48324,22.0946753
93,ChIJbUOE48B6VhMRt6WbQXwj0r8,Winery „Popov“,"['food', 'point_of_interest', 'establishment']","F2RC+JH6, Sopot",043 551 000,+389 43 551 000,[],http://popovwinery.com.mk/,OPERATIONAL,4.6,30,"[{'review_author': 'Baba Zumbula', 'rating': '4', 'text': ""Unfortunately, I've never been there (still), but their wines are excellent, especially their reds!"", 'relative_time_description': '2 years ago'}, {'review_author': 'Stefan Kocovski', 'rating': '5', 'text': 'Perfect wines', 'relative_time_description': 'a year ago'}, {'review_author': 'Cristian Muir', 'rating': '5', 'text': 'Fantastic', 'relative_time_description': 'a year ago'}, {'review_author': 'Dime Cvetkov', 'rating': '5', 'text': 'Excellent', 'relative_time_description': '5 years ago'}, {'review_author': 'Goran Dimeski', 'rating': '4', 'text': 'Nice wines', 'relative_time_description': '5 years ago'}]",True,41.4915359,22.0213826
94,ChIJc_YQV7MtVBMRDBmna83oVBQ,Tristo,"['food', 'point_of_interest', 'establishment']","QQQR+GCP, Otovica Sujaklari, Sojaklari",043 212 065,+389 43 212 065,[],,OPERATIONAL,5.0,19,"[{'review_author': 'Pance Akimovski', 'rating': '5', 'text': 'A great place to party and enjoy good wine and food', 'relative_time_description': 'a year ago'}, {'review_author': 'zoran peovski', 'rating': '5', 'text': 'excellent winery, wonderful atmosphere and friendly locals. worth a visit', 'relative_time_description': '8 months ago'}, {'review_author': 'dejan pametkovski', 'rating': '5', 'text': 'Beautiful ambience, excellent wine and food, we recommend it', 'relative_time_description': '4 years ago'}, {'review_author': 'Cele', 'rating': '5', 'text': 'Excellent wines of excellent quality', 'relative_time_description': '2 years ago'}, {'review_author': 'Uros Tasev', 'rating': '5', 'text': '', 'relative_time_description': '8 years ago'}]",True,41.7888443,21.7910901
95,ChIJG042u7t-VhMR9v8IfVv81yU,Winery „Stobi“,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']","Avtopat b.b., Gradsko",078 221 427,+389 78 221 427,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",http://stobiwinery.mk,OPERATIONAL,4.7,374,"[{'review_author': 'Marek Cienky', 'rating': '5', 'text': 'Amazing place. It is pity that Google maps list it as winery, not restaurant. You might miss it looking for place to eat and you would regret it. Top notch personnel, very attentive. You will feel like in Michelin restaurant but you will not spend a fortune there. Excellent food. We have bought a wine in their shop as well.', 'relative_time_description': '3 months ago'}, {'review_author': 'Peter Petrovski', 'rating': '5', 'text': 'Beautiful winery, go on the tour and see the big cellar. The food was impeccable and the wines are terrific. Try the Acacia chardonnay. Definitely recommend a visit if you’re visiting Macedonia.', 'relative_time_description': '3 months ago'}, {'review_author': 'Taco Bakker', 'rating': '5', 'text': 'We had a tour in the winery with explanations from a guide on the wine making process. Afterwards we had a formidable lunch with four magnificent wines. The food-wine pairing was done excellent, and the food was amazing. I can highly recommend to go here.', 'relative_time_description': '6 months ago'}, {'review_author': 'Flet', 'rating': '4', 'text': ""Did not visit the wine cellars, but the restaurant is nothing special except for the food. The food was absolutely amazing and worth every penny. The little bun that you get is supper crunchy on the outside and soft in the inside. Everything was very delicious, but I'd strongly recommend the green salad with beef. Unfortunately the road leading to the winery was under construction, so you need to drive carefully. Still, would rather recommend visiting the smaller, family owned wineries."", 'relative_time_description': '7 months ago'}, {'review_author': 'Kuba Gajewski', 'rating': '5', 'text': ""Amazing place ,well done food ,perfect waiter's service !\nFully recommend!\nBest regards,\nKuba from Poland."", 'relative_time_description': '2 months ago'}]",True,41.5812326,21.9362267
96,ChIJj851y9EtVBMRxZAmdvw_qVM,Bela Voda - Tikves Winery Vineyadrs,"['point_of_interest', 'establishment']","QQXC+GVP, Sojaklari",,,[],http://www.tikves.com.mk/,OPERATIONAL,3.0,4,"[{'review_author': 'Kirstin Popov', 'rating': '1', 'text': 'Slowest service I have experienced anywhere in the world. Spent 45 minutes waiting for any employee to acknowlege our existence. Only got their attention when we walked into the server area to take our own menus. Drink order took 20 more minutes. Only ordered water and a bottle of wine.', 'relative_time_description': '5 years ago'}, {'review_author': 'Milanco Vukmirovikj', 'rating': '1', 'text': '', 'relative_time_description': '6 years ago'}, {'review_author': 'B B', 'rating': '5', 'text': '', 'relative_time_description': '6 years ago'}, {'review_author': 'Blagoja Josheski', 'rating': '5', 'text': '', 'relative_time_description': '4 years ago'}]",,41.7988315,21.7721987
97,ChIJi8-UuTlxVhMRm15XfkrI8AU,Winery „Paragon“,"['bar', 'food', 'point_of_interest', 'establishment']","G4C8+R4, Krivolak",071 302 478,+389 71 302 478,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']",,OPERATIONAL,4.8,12,"[{'review_author': 'Aleksandar lazarov', 'rating': '5', 'text': 'The best', 'relative_time_description': 'a month ago'}, {'review_author': 'Filip Petrovski', 'rating': '5', 'text': 'I highly recommend.', 'relative_time_description': 'a year ago'}, {'review_author': 'vancokova snezana', 'rating': '5', 'text': 'Thanks for ENJOYING', 'relative_time_description': '4 years ago'}, {'review_author': 'Riste Pecov', 'rating': '5', 'text': '', 'relative_time_description': '7 months ago'}, {'review_author': 'Dule Paunovic', 'rating': '5', 'text': '', 'relative_time_description': '9 months ago'}]",True,41.5220625,22.1153125
98,ChIJGS1BVvsrVBMRJn0lyDq3PIc,Kocev Family Wines,"['food', 'point_of_interest', 'establishment']","Prohor Pcinski, Veles",072 245 483,+389 72 245 483,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']",,OPERATIONAL,5.0,2,"[{'review_author': 'Dejan Sazdov', 'rating': '5', 'text': '', 'relative_time_description': '3 months ago'}, {'review_author': 'ZG 7505', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",,41.7096692,21.787771
99,ChIJX058x0CDVhMRlpxrmXpyhv0,Manager Tikves Wine Tourism,"['food', 'point_of_interest', 'establishment']",8 mi septemvri,070 388 507,+389 70 388 507,[],,OPERATIONAL,0.0,0,[],,41.608635,21.745275
100,ChIJHbitwmR6VhMRItx6HYv1eHk,Domaine Lepovo,"['food', 'point_of_interest', 'establishment']",Negotino,02 318 1741,+389 2 318 1741,[],http://www.domainelepovo.com/,OPERATIONAL,4.4,9,"[{'review_author': 'Toni Nedev', 'rating': '1', 'text': '', 'relative_time_description': 'a year ago'}, {'review_author': 'Danja Wehle', 'rating': '5', 'text': '', 'relative_time_description': '4 years ago'}, {'review_author': 'Гергана Богданова', 'rating': '5', 'text': '', 'relative_time_description': '5 months ago'}, {'review_author': 'Dragan Vasilevski', 'rating': '5', 'text': '', 'relative_time_description': '2 months ago'}, {'review_author': 'Milos Simic', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",True,41.5176405,22.0342244
101,ChIJW3BbFrMtVBMRYY89py4KLBI,Винарија Тристо - Tristo Winery,"['point_of_interest', 'establishment']",Гоце Делчев,078 389 958,+389 78 389 958,[],,OPERATIONAL,0.0,0,[],,41.78897690000001,21.7932594
102,ChIJY0M7JCp7VhMRKeXKfLyKS8I,Winery „Vardarska dolina“,"['food', 'point_of_interest', 'establishment']","G2JC+WW6, Kurija",071 320 867,+389 71 320 867,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20094:00\u202fPM']",http://www.vardarskadolina.mk/,OPERATIONAL,0.0,0,[],,41.53227709999999,22.0222751
103,ChIJ3bGUYpaEVhMRP9byfZaxkWw,Izvorno,"['food', 'point_of_interest', 'establishment']",M5,077 901 169,+389 77 901 169,[],,OPERATIONAL,4.7,7,"[{'review_author': 'Dejan Ilic', 'rating': '5', 'text': 'Great ambience, exceptional hospitality and, to top it all off, a journey through the history of wine tastes and smells under the leadership of the inimitable and inspired Zoki!', 'relative_time_description': '2 years ago'}, {'review_author': 'Cele', 'rating': '5', 'text': 'Excellent wines of great quality for every taste', 'relative_time_description': '3 months ago'}, {'review_author': 'Ordance Madzurkarov', 'rating': '3', 'text': 'An intimate place suitable for private parties', 'relative_time_description': '5 years ago'}, {'review_author': 'Marjan Arsov', 'rating': '5', 'text': 'A wine to be tasted and savored', 'relative_time_description': '2 years ago'}, {'review_author': 'Blagoja Tashaminov', 'rating': '5', 'text': '', 'relative_time_description': '2 years ago'}]",True,41.6038276,21.6928141
104,ChIJMx1iocF7VhMRLjdvz1M1Wkw,Winery „Movino“,"['food', 'point_of_interest', 'establishment']","GXC7+HVF, MK, Industriska BB, Rosoman",043 400 731,+389 43 400 731,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",http://www.movino.mk/,OPERATIONAL,5.0,2,"[{'review_author': 'Dejan Jovanovski', 'rating': '5', 'text': '', 'relative_time_description': '3 years ago'}, {'review_author': 'ZigojnenMKD KUM', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",True,41.5214442,21.9646746
105,ChIJhyaGCVNwVhMRja05LB5JpYo,Winery „Bovin“,"['food', 'point_of_interest', 'establishment']","Индустриска, Negotino",043 365 322,+389 43 365 322,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",http://www.bovin.mk/,OPERATIONAL,4.8,75,"[{'review_author': 'Jukka Karkimo', 'rating': '5', 'text': 'Its my pleasure to say greetings from Finland to Bovin personnel.. It was 10 years ago when I was drinking your excellent wines... The best wines on the world... distribution to Finland?  Gjorgji all the best for you and your family...\nJukka', 'relative_time_description': '7 years ago'}, {'review_author': 'Ivan Gašparov', 'rating': '5', 'text': 'Imperator is the best red vine in the world', 'relative_time_description': '2 years ago'}, {'review_author': 'Vanco P. Kosturski', 'rating': '5', 'text': 'Best wines in Macedinia. My favorite is Imperator.  Keep on with good quality.  We love you :)', 'relative_time_description': '7 years ago'}, {'review_author': 'Anaïs Rajery-Rasata', 'rating': '5', 'text': 'Great explanations, good wine tasting, friendly conversations !! I definitively recommend it', 'relative_time_description': '5 years ago'}, {'review_author': 'John Petersen', 'rating': '5', 'text': 'So tasty!', 'relative_time_description': '8 years ago'}]",,41.4933002,22.0924896
106,ChIJuSl76LdjVhMRWh15iMS94xA,MILEV Winery,"['food', 'point_of_interest', 'establishment']","Ul. Kamendol - Trstenik S, Trstenik",,,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,OPERATIONAL,0.0,0,[],,41.4758331,21.9211223
107,ChIJtwoBnNFjVhMRzLBZbjj52Jc,GD Tikves Winery,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']","Ul. Kamendol - Trstenik S MK, Trstenik",043 415 916,+389 43 415 916,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,OPERATIONAL,5.0,1,"[{'review_author': 'Irena Kicova', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",True,41.475839,21.9211189
108,ChIJH3QX5VJwVhMRQz6OKlr6MZY,Winery „Pivka“,"['food', 'point_of_interest', 'establishment']",107,043 371 416,+389 43 371 416,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",http://www.winerypivka.com.mk/,OPERATIONAL,5.0,2,"[{'review_author': 'Zorica Beguš', 'rating': '5', 'text': 'All recommendations for the wonderful Andov family, great professionals and wines of perfect quality. For years, on our way back from vacations, we make sure to stop by and delight ourselves and our friends with the most beautiful wines of this beautiful region.', 'relative_time_description': '2 years ago'}, {'review_author': 'Blagoj Divitarov', 'rating': '5', 'text': 'Relaxed', 'relative_time_description': '5 years ago'}]",,41.49194869999999,22.093001
109,ChIJbUOE48B6VhMRt6WbQXwj0r8,Winery „Popov“,"['food', 'point_of_interest', 'establishment']","F2RC+JH6, Sopot",043 551 000,+389 43 551 000,[],http://popovwinery.com.mk/,OPERATIONAL,4.6,30,"[{'review_author': 'Baba Zumbula', 'rating': '4', 'text': ""Unfortunately, I've never been there (still), but their wines are excellent, especially their reds!"", 'relative_time_description': '2 years ago'}, {'review_author': 'Stefan Kocovski', 'rating': '5', 'text': 'Perfect wines', 'relative_time_description': 'a year ago'}, {'review_author': 'Cristian Muir', 'rating': '5', 'text': 'Fantastic', 'relative_time_description': 'a year ago'}, {'review_author': 'Dime Cvetkov', 'rating': '5', 'text': 'Excellent', 'relative_time_description': '5 years ago'}, {'review_author': 'Goran Dimeski', 'rating': '4', 'text': 'Nice wines', 'relative_time_description': '5 years ago'}]",True,41.4915359,22.0213826
110,ChIJi8-UuTlxVhMRm15XfkrI8AU,Winery „Paragon“,"['bar', 'food', 'point_of_interest', 'establishment']","G4C8+R4, Krivolak",071 302 478,+389 71 302 478,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']",,OPERATIONAL,4.8,12,"[{'review_author': 'Aleksandar lazarov', 'rating': '5', 'text': 'The best', 'relative_time_description': 'a month ago'}, {'review_author': 'Filip Petrovski', 'rating': '5', 'text': 'I highly recommend.', 'relative_time_description': 'a year ago'}, {'review_author': 'vancokova snezana', 'rating': '5', 'text': 'Thanks for ENJOYING', 'relative_time_description': '4 years ago'}, {'review_author': 'Riste Pecov', 'rating': '5', 'text': '', 'relative_time_description': '7 months ago'}, {'review_author': 'Dule Paunovic', 'rating': '5', 'text': '', 'relative_time_description': '9 months ago'}]",True,41.5220625,22.1153125
111,ChIJ4UMLcQTDVRMRy0WlpJ7DIBs,Ezimit,"['food', 'point_of_interest', 'establishment']","Ul. Bregalnicka 64a, Shtip",032 387 809,+389 32 387 809,[],http://www.ezimit.mk/,OPERATIONAL,4.5,11,"[{'review_author': 'SOL for the Soul', 'rating': '5', 'text': 'The rich and exquisite taste of Macedonia', 'relative_time_description': 'a year ago'}, {'review_author': 'Mile Kostov', 'rating': '5', 'text': 'excellent wines', 'relative_time_description': '4 years ago'}, {'review_author': 'Nada Sesan', 'rating': '5', 'text': 'Souvignon Blanc is an excellent wine that pleases the palate.. I recommend it 🥂', 'relative_time_description': '4 months ago'}, {'review_author': 'Vlatko Andonovski', 'rating': '4', 'text': '', 'relative_time_description': '7 years ago'}, {'review_author': 'Илија Колев', 'rating': '5', 'text': '', 'relative_time_description': '2 months ago'}]",True,41.7755648,22.18112
112,ChIJ2YFKoDbDVRMRUQAj6-SzJ3c,Anevski Winery,"['food', 'point_of_interest', 'establishment']","Q53C+VH7, Shtip",070 394 157,+389 70 394 157,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",http://www.acpwinery.com/,OPERATIONAL,4.2,5,"[{'review_author': 'Lazo Kukusov', 'rating': '5', 'text': '', 'relative_time_description': '5 years ago'}, {'review_author': 'Vasko Pavlov', 'rating': '5', 'text': '', 'relative_time_description': '5 years ago'}, {'review_author': 'Lazarcho Gorgiev', 'rating': '1', 'text': '', 'relative_time_description': '5 years ago'}, {'review_author': 'Roska Dimitrieska', 'rating': '5', 'text': '', 'relative_time_description': '5 years ago'}, {'review_author': 'Kifla 131', 'rating': '5', 'text': '', 'relative_time_description': '6 years ago'}]",,41.7546567,22.1714311
113,ChIJHbitwmR6VhMRItx6HYv1eHk,Domaine Lepovo,"['food', 'point_of_interest', 'establishment']",Negotino,02 318 1741,+389 2 318 1741,[],http://www.domainelepovo.com/,OPERATIONAL,4.4,9,"[{'review_author': 'Toni Nedev', 'rating': '1', 'text': '', 'relative_time_description': 'a year ago'}, {'review_author': 'Danja Wehle', 'rating': '5', 'text': '', 'relative_time_description': '4 years ago'}, {'review_author': 'Гергана Богданова', 'rating': '5', 'text': '', 'relative_time_description': '5 months ago'}, {'review_author': 'Dragan Vasilevski', 'rating': '5', 'text': '', 'relative_time_description': '2 months ago'}, {'review_author': 'Milos Simic', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",True,41.5176405,22.0342244
114,ChIJT-lIK2zcVRMR0KabE3R2kG4,Imako Vino Winery,"['food', 'point_of_interest', 'establishment']","M5X4+MX, 6th km local road Stip-Radovis MK, Sofilari",032 308 703,+389 32 308 703,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",http://www.imakovino.com.mk/,OPERATIONAL,4.5,42,"[{'review_author': 'SpiKerr', 'rating': '1', 'text': 'Chardonnay , Disaster !!!! My head is SO BIG after just 2dl of ""vine""', 'relative_time_description': '6 years ago'}, {'review_author': 'Predrag Stojkovski', 'rating': '5', 'text': 'Majestic Temjanika pure heaven!', 'relative_time_description': '4 years ago'}, {'review_author': 'Dejan Lazarov', 'rating': '5', 'text': 'Majestic Vranec is Magnificent!!!', 'relative_time_description': '6 years ago'}, {'review_author': 'igor spasovski', 'rating': '5', 'text': 'Best wine in Macedonia!', 'relative_time_description': '6 years ago'}, {'review_author': 'Mite Malinov', 'rating': '5', 'text': 'Amazing', 'relative_time_description': '2 years ago'}]",True,41.7016794,22.1561355
115,ChIJY0M7JCp7VhMRKeXKfLyKS8I,Winery „Vardarska dolina“,"['food', 'point_of_interest', 'establishment']","G2JC+WW6, Kurija",071 320 867,+389 71 320 867,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20094:00\u202fPM']",http://www.vardarskadolina.mk/,OPERATIONAL,0.0,0,[],,41.53227709999999,22.0222751
116,ChIJhyaGCVNwVhMRja05LB5JpYo,Winery „Bovin“,"['food', 'point_of_interest', 'establishment']","Индустриска, Negotino",043 365 322,+389 43 365 322,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",http://www.bovin.mk/,OPERATIONAL,4.8,75,"[{'review_author': 'Jukka Karkimo', 'rating': '5', 'text': 'Its my pleasure to say greetings from Finland to Bovin personnel.. It was 10 years ago when I was drinking your excellent wines... The best wines on the world... distribution to Finland?  Gjorgji all the best for you and your family...\nJukka', 'relative_time_description': '7 years ago'}, {'review_author': 'Ivan Gašparov', 'rating': '5', 'text': 'Imperator is the best red vine in the world', 'relative_time_description': '2 years ago'}, {'review_author': 'Vanco P. Kosturski', 'rating': '5', 'text': 'Best wines in Macedinia. My favorite is Imperator.  Keep on with good quality.  We love you :)', 'relative_time_description': '7 years ago'}, {'review_author': 'Anaïs Rajery-Rasata', 'rating': '5', 'text': 'Great explanations, good wine tasting, friendly conversations !! I definitively recommend it', 'relative_time_description': '5 years ago'}, {'review_author': 'John Petersen', 'rating': '5', 'text': 'So tasty!', 'relative_time_description': '8 years ago'}]",,41.4933002,22.0924896
117,ChIJKXrjb05wVhMRRAysWG7HbCo,BOVIN WINERY,"['food', 'point_of_interest', 'establishment']","Ulica 29 Noemvri br, Negotino",043 371 433,+389 43 371 433,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fAM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u20095:00\u202fAM']",http://bovin.mk/,OPERATIONAL,4.7,3,"[{'review_author': 'razvan marius catuna', 'rating': '5', 'text': '', 'relative_time_description': '5 years ago'}, {'review_author': 'vako nikol', 'rating': '4', 'text': '', 'relative_time_description': '6 years ago'}, {'review_author': 'Tomislav Rushkov', 'rating': '5', 'text': '', 'relative_time_description': '6 years ago'}]",,41.4890625,22.0885625
118,ChIJs6hRryR7VhMR4c8ZOgy2g_8,Family Winery „Arabeska“,"['food', 'point_of_interest', 'establishment']","Ilindenska b.b, Sopot",072 313 538,+389 72 313 538,[],,OPERATIONAL,5.0,3,"[{'review_author': 'Florian Karl', 'rating': '5', 'text': 'The family winery is run by father and son. Tastings are also offered in English. Red and white wines as well as rakija are offered for tasting. There are also local cheeses, ham, nuts and homemade bread. Everything tasted excellent. We were also able to see how the rakija is made.\n\nThere is a pleasant family atmosphere. We learned a lot about the history of the village and the wines and had a good time.\n\nThe winery is definitely worth a visit.', 'relative_time_description': 'in the last week'}, {'review_author': 'Carsten', 'rating': '5', 'text': 'Fantastic wines. Super good story about their wines. Pleasant atmosphere.', 'relative_time_description': '3 months ago'}, {'review_author': 'ace janev', 'rating': '5', 'text': '', 'relative_time_description': 'a year ago'}]",,41.49142690000001,22.0254967
119,ChIJlfqu9zVxVhMRcsIpIdVzElU,Enoch artisan distillery & winery,"['point_of_interest', 'establishment']","S, Pepelishte",071 250 907,+389 71 250 907,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,OPERATIONAL,0.0,0,[],,41.51747599999999,22.1230359
